# Resampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
6.229505276675540641e-13,3.240998441811033849e-13,4.765322287953954622e-11
5.981691727727881229e-13,3.161498941153315171e-13,4.647214739994297074e-11
5.721851842132069814e-13,3.078141347335114489e-13,4.523375458888964386e-11
5.827460413954398316e-13,3.014667295912309565e-13,4.426183139799515475e-11
5.948673903350575210e-13,2.941814201449347624e-13,4.314629504180253633e-11
5.710153223984695678e-13,2.887804320903641609e-13,4.242133628304975714e-11
5.413054442718762839e-13,2.820530197212950446e-13,4.151833548552509013e-11
5.418162542156796081e-13,2.771471984282498385e-13,4.080287753765063866e-11
5.425008776389842985e-13,2.705720715958336738e-13,3.984397046184588328e-11
5.031789796130351144e-13,2.661801092996691557e-13,3.919430899184984300e-11
4.469546924731710568e-13,2.599002763911952485e-13,3.826539266617656570e-11
4.502155971241447980e-13,2.565276752392955048e-13,3.776942250764644007e-11
4.551467521418409909e-13,2.514276122589466297e-13,3.701941415179552280e-11
3.995892134054966700e-13,2.476521770923950147e-13,3.649966918383310355e-11
3.115212564966959019e-13,2.416674832214563279e-13,3.567578680021452166e-11
3.442175453915875523e-13,2.394222089279974502e-13,3.531396329015750936e-11
3.980555803744290652e-13,2.357251179111573279e-13,3.471818109436503648e-11
3.853323215969010221e-13,2.332385543484673713e-13,3.436558451650125846e-11
3.637714552615377538e-13,2.290248174790865393e-13,3.376807346854122222e-11
3.430920250691585524e-13,2.267398916379899337e-13,3.345788655227657205e-11
3.073673988227229132e-13,2.227925816340575537e-13,3.292202499579262373e-11
3.277811367957374905e-13,2.210264901987334053e-13,3.262140953937451665e-11
3.633887010678399223e-13,2.179459071924831022e-13,3.209704774930228078e-11
4.111456678183080593e-13,2.165357193340802697e-13,3.179736601072464298e-11
4.944466993261252696e-13,2.140759713388078649e-13,3.127464022543743460e-11
5.043709013740114343e-13,2.127384359590687356e-13,3.108048200461428286e-11
5.215149190723617140e-13,2.104278491620877882e-13,3.074507448691050067e-11
5.009922984298190271e-13,2.086224610734137219e-13,3.047502332591548521e-11
4.662146039779187546e-13,2.055630450071803613e-13,3.001739381908744281e-11
4.448471904841044054e-13,2.043869775888040714e-13,2.992584369077928378e-11
4.096599657239616525e-13,2.024502645376213929e-13,2.977508164639185324e-11
4.192131083875220594e-13,2.009642420113526955e-13,2.949441323397943044e-11
4.343608097401167265e-13,1.986079676183188131e-13,2.904937839674758949e-11
4.235719789860101109e-13,1.975775931969955066e-13,2.894362537669758352e-11
4.072472811222900102e-13,1.960185223858970808e-13,2.878360932492708369e-11
3.972138400739668762e-13,1.948267906842658743e-13,2.862427591127855933e-11
3.828524774368876599e-13,1.931210058941026024e-13,2.839621408058761772e-11
4.444220714135857125e-13,1.924158599032317481e-13,2.817795346040782182e-11
5.270795560281482393e-13,1.914691979208011889e-13,2.788493749766971781e-11
4.789208157658264989e-13,1.901253705161393025e-13,2.777671326110335618e-11
4.187865356759901566e-13,1.884473761769153110e-13,2.764157711512567623e-11
4.271355684289397227e-13,1.872066392168276186e-13,2.740261605951522657e-11
4.367517320359125816e-13,1.857775958827711504e-13,2.712738793735542031e-11
4.208893414708500950e-13,1.848316841077688058e-13,2.705088983452036938e-11
4.041779673753073981e-13,1.838351454417584331e-13,2.697029741632007841e-11
4.930229037816451045e-13,1.836120536986661489e-13,2.681599632978705166e-11
5.779040543155023376e-13,1.833989151159373406e-13,2.666857933245086154e-11
5.081546799382742986e-13,1.815605180467789023e-13,2.647411275990433202e-11
4.482704403406961143e-13,1.799821381466301206e-13,2.630715093511270624e-11
4.867647009264137355e-13,1.791650299768504606e-13,2.612932063298223388e-11
5.161746290317382387e-13,1.785407526907864161e-13,2.599345683611933659e-11
5.076419907744387643e-13,1.772620365751651815e-13,2.581331614607705304e-11
5.019042649122734877e-13,1.764021709268481379e-13,2.569218152570337389e-11
5.204689683407797692e-13,1.751076142455044300e-13,2.544527803756875139e-11
5.313180817836967948e-13,1.743510822411946674e-13,2.530098895896642763e-11
4.811553275360661554e-13,1.726319067934437354e-13,2.512749107017146062e-11
4.560634616808999050e-13,1.717719596002830279e-13,2.504070584840498279e-11
4.228039269885578130e-13,1.701429686378233151e-13,2.487150985393007204e-11
4.088317161660171329e-13,1.694586353972641586e-13,2.480043122559083988e-11
4.558638020515007253e-13,1.679968160924204786e-13,2.448059359096122867e-11
4.720499398385190152e-13,1.674937295666487645e-13,2.437052116006386152e-11
4.493166294636254868e-13,1.655913489566374469e-13,2.413528255445013394e-11
4.431245788500230510e-13,1.650731825818654118e-13,2.407120876457032328e-11
4.341094658836429284e-13,1.630514497944835597e-13,2.378143057724207013e-11
4.322639432830723189e-13,1.626375721686188136e-13,2.372210883653166182e-11
3.558371164324961246e-13,1.597597216413622290e-13,2.339389891934645689e-11
3.450572985465504669e-13,1.593538078298749323e-13,2.334760570946957300e-11
4.222210475235592702e-13,1.577581211441660395e-13,2.299831669768668178e-11
4.284890369923382196e-13,1.576285039667466957e-13,2.296994405021373661e-11
4.306318785136236058e-13,1.552105915985960892e-13,2.259574710258078621e-11
4.291620268293574014e-13,1.550858647886051487e-13,2.258167365125393425e-11
3.769235569576222235e-13,1.528894133684789395e-13,2.242104170449123098e-11
3.881324583365021445e-13,1.527512459919118869e-13,2.237788732634965720e-11
5.114592526439231827e-13,1.512310488687586976e-13,2.190307798182649910e-11
5.013036806599177037e-13,1.508250659707915395e-13,2.185680360627080693e-11
4.391508311344097156e-13,1.483404206935954644e-13,2.157360101508937446e-11
