# Pixel positions of the trace in the spatial direction, Width of the trace
5.412500615690843233e+02,3.456978168189714928e+00
5.412459429368734618e+02,3.456978168189714928e+00
5.412418258119715802e+02,3.456978168189714928e+00
5.412377101977216398e+02,3.456978168189714928e+00
5.412335960974666023e+02,3.456978168189714928e+00
5.412294835145493153e+02,3.456978168189714928e+00
5.412253724523127403e+02,3.456978168189714928e+00
5.412212629140999525e+02,3.456978168189714928e+00
5.412171549032537996e+02,3.456978168189714928e+00
5.412130484231171295e+02,3.456978168189714928e+00
5.412089434770330172e+02,3.456978168189714928e+00
5.412048400683444243e+02,3.456978168189714928e+00
5.412007382003940847e+02,3.456978168189714928e+00
5.411966378765251875e+02,3.456978168189714928e+00
5.411925391000805803e+02,3.456978168189714928e+00
5.411884418744032246e+02,3.456978168189714928e+00
5.411843462028359681e+02,3.456978168189714928e+00
5.411802520887217725e+02,3.456978168189714928e+00
5.411761595354037127e+02,3.456978168189714928e+00
5.411720685462245228e+02,3.456978168189714928e+00
5.411679791245273918e+02,3.456978168189714928e+00
5.411638912736550537e+02,3.456978168189714928e+00
5.411598049969504700e+02,3.456978168189714928e+00
5.411557202977567158e+02,3.456978168189714928e+00
5.411516371794166389e+02,3.456978168189714928e+00
5.411475556452730871e+02,3.456978168189714928e+00
5.411434756986692491e+02,3.456978168189714928e+00
5.411393973429478592e+02,3.456978168189714928e+00
5.411353205814518788e+02,3.456978168189714928e+00
5.411312454175243829e+02,3.456978168189714928e+00
5.411271718545081058e+02,3.456978168189714928e+00
5.411230998957462361e+02,3.456978168189714928e+00
5.411190295445815082e+02,3.456978168189714928e+00
5.411149608043568833e+02,3.456978168189714928e+00
5.411108936784154366e+02,3.456978168189714928e+00
5.411068281701000160e+02,3.456978168189714928e+00
5.411027642827535828e+02,3.456978168189714928e+00
5.410987020197189850e+02,3.456978168189714928e+00
5.410946413843392975e+02,3.456978168189714928e+00
5.410905823799574819e+02,3.456978168189714928e+00
5.410865250099162722e+02,3.456978168189714928e+00
5.410824692775588574e+02,3.456978168189714928e+00
5.410784151862279714e+02,3.456978168189714928e+00
5.410743627392666895e+02,3.456978168189714928e+00
5.410703119400179730e+02,3.456978168189714928e+00
5.410662627918246699e+02,3.456978168189714928e+00
5.410622152980297415e+02,3.456978168189714928e+00
5.410581694619760356e+02,3.456978168189714928e+00
5.410541252870067410e+02,3.456978168189714928e+00
5.410500827764645919e+02,3.456978168189714928e+00
5.410460419336926634e+02,3.456978168189714928e+00
5.410420027620336896e+02,3.456978168189714928e+00
5.410379652648308593e+02,3.456978168189714928e+00
5.410339294454270203e+02,3.456978168189714928e+00
5.410298953071650203e+02,3.456978168189714928e+00
5.410258628533878209e+02,3.456978168189714928e+00
5.410218320874384972e+02,3.456978168189714928e+00
5.410178030126598969e+02,3.456978168189714928e+00
5.410137756323949816e+02,3.456978168189714928e+00
5.410097499499867126e+02,3.456978168189714928e+00
5.410057259687779379e+02,3.456978168189714928e+00
5.410017036921117324e+02,3.456978168189714928e+00
5.409976831233309440e+02,3.456978168189714928e+00
5.409936642657785342e+02,3.456978168189714928e+00
5.409896471227973507e+02,3.456978168189714928e+00
5.409856316977305823e+02,3.456978168189714928e+00
5.409816179939209633e+02,3.456978168189714928e+00
5.409776060147114549e+02,3.456978168189714928e+00
5.409735957634450187e+02,3.456978168189714928e+00
5.409695872434646162e+02,3.456978168189714928e+00
5.409655804581132088e+02,3.456978168189714928e+00
5.409615754107337580e+02,3.456978168189714928e+00
5.409575721046689978e+02,3.456978168189714928e+00
5.409535705432621171e+02,3.456978168189714928e+00
5.409495707298560774e+02,3.456978168189714928e+00
5.409455726677934990e+02,3.456978168189714928e+00
5.409415763604176846e+02,3.456978168189714928e+00
5.409375818110713681e+02,3.456978168189714928e+00
5.409335890230975110e+02,3.456978168189714928e+00
5.409295979998391886e+02,3.456978168189714928e+00
5.409256087446391348e+02,3.456978168189714928e+00
5.409216212608405385e+02,3.456978168189714928e+00
5.409176355517860202e+02,3.456978168189714928e+00
5.409136516208187686e+02,3.456978168189714928e+00
5.409096694712817452e+02,3.456978168189714928e+00
5.409056891065176842e+02,3.456978168189714928e+00
5.409017105298696606e+02,3.456978168189714928e+00
5.408977337446806359e+02,3.456978168189714928e+00
5.408937587542935717e+02,3.456978168189714928e+00
5.408897855620512019e+02,3.456978168189714928e+00
5.408858141712967154e+02,3.456978168189714928e+00
5.408818445853729600e+02,3.456978168189714928e+00
5.408778768076227834e+02,3.456978168189714928e+00
5.408739108413892609e+02,3.456978168189714928e+00
5.408699466900153539e+02,3.456978168189714928e+00
5.408659843568437964e+02,3.456978168189714928e+00
5.408620238452177773e+02,3.456978168189714928e+00
5.408580651584801444e+02,3.456978168189714928e+00
5.408541082999737455e+02,3.456978168189714928e+00
5.408501532730415420e+02,3.456978168189714928e+00
5.408462000810267227e+02,3.456978168189714928e+00
5.408422487272719081e+02,3.456978168189714928e+00
5.408382992151201734e+02,3.456978168189714928e+00
5.408343515479144799e+02,3.456978168189714928e+00
5.408304057289976754e+02,3.456978168189714928e+00
5.408264617617128351e+02,3.456978168189714928e+00
5.408225196494028069e+02,3.456978168189714928e+00
5.408185793954105520e+02,3.456978168189714928e+00
5.408146410030790321e+02,3.456978168189714928e+00
5.408107044757512085e+02,3.456978168189714928e+00
5.408067698167699291e+02,3.456978168189714928e+00
5.408028370294781553e+02,3.456978168189714928e+00
5.407989061172189622e+02,3.456978168189714928e+00
5.407949770833350840e+02,3.456978168189714928e+00
5.407910499311695958e+02,3.456978168189714928e+00
5.407871246640654590e+02,3.456978168189714928e+00
5.407832012853656352e+02,3.456978168189714928e+00
5.407792797984128583e+02,3.456978168189714928e+00
5.407753602065503173e+02,3.456978168189714928e+00
5.407714425131207463e+02,3.456978168189714928e+00
5.407675267214672203e+02,3.456978168189714928e+00
5.407636128349327009e+02,3.456978168189714928e+00
5.407597008568600359e+02,3.456978168189714928e+00
5.407557907905921866e+02,3.456978168189714928e+00
5.407518826394721145e+02,3.456978168189714928e+00
5.407479764068426675e+02,3.456978168189714928e+00
5.407440720960470344e+02,3.456978168189714928e+00
5.407401697104278355e+02,3.456978168189714928e+00
5.407362692533282598e+02,3.456978168189714928e+00
5.407323707280912686e+02,3.456978168189714928e+00
5.407284741380594824e+02,3.456978168189714928e+00
5.407245794865762036e+02,3.456978168189714928e+00
5.407206867769841665e+02,3.456978168189714928e+00
5.407167960126264461e+02,3.456978168189714928e+00
5.407129071968457765e+02,3.456978168189714928e+00
5.407090203329853466e+02,3.456978168189714928e+00
5.407051354243878905e+02,3.456978168189714928e+00
5.407012524743964832e+02,3.456978168189714928e+00
5.406973714863539726e+02,3.456978168189714928e+00
5.406934924636034339e+02,3.456978168189714928e+00
5.406896154094876010e+02,3.456978168189714928e+00
5.406857403273496629e+02,3.456978168189714928e+00
5.406818672205323537e+02,3.456978168189714928e+00
5.406779960923787485e+02,3.456978168189714928e+00
5.406741269462316950e+02,3.456978168189714928e+00
5.406702597854341548e+02,3.456978168189714928e+00
5.406663946133290892e+02,3.456978168189714928e+00
5.406625314332594598e+02,3.456978168189714928e+00
5.406586702485681144e+02,3.456978168189714928e+00
5.406548110625981280e+02,3.456978168189714928e+00
5.406509538786924622e+02,3.456978168189714928e+00
5.406470987001938511e+02,3.456978168189714928e+00
5.406432455304453697e+02,3.456978168189714928e+00
5.406393943727899796e+02,3.456978168189714928e+00
5.406355452305705285e+02,3.456978168189714928e+00
5.406316981071300916e+02,3.456978168189714928e+00
5.406278530058115166e+02,3.456978168189714928e+00
5.406240099299576514e+02,3.456978168189714928e+00
5.406201688829116847e+02,3.456978168189714928e+00
5.406163298680163507e+02,3.456978168189714928e+00
5.406124928886147245e+02,3.456978168189714928e+00
5.406086579480496539e+02,3.456978168189714928e+00
5.406048250496641003e+02,3.456978168189714928e+00
5.406009941968009116e+02,3.456978168189714928e+00
5.405971653928032765e+02,3.456978168189714928e+00
5.405933386410139292e+02,3.456978168189714928e+00
5.405895139447758311e+02,3.456978168189714928e+00
5.405856913074320573e+02,3.456978168189714928e+00
5.405818707323253420e+02,3.456978168189714928e+00
5.405780522227988740e+02,3.456978168189714928e+00
5.405742357821952737e+02,3.456978168189714928e+00
5.405704214138578436e+02,3.456978168189714928e+00
5.405666091211292041e+02,3.456978168189714928e+00
5.405627989073525441e+02,3.456978168189714928e+00
5.405589907758707113e+02,3.456978168189714928e+00
5.405551847300265536e+02,3.456978168189714928e+00
5.405513807731631459e+02,3.456978168189714928e+00
5.405475789086233362e+02,3.456978168189714928e+00
5.405437791397500860e+02,3.456978168189714928e+00
5.405399814698863565e+02,3.456978168189714928e+00
5.405361859023751094e+02,3.456978168189714928e+00
5.405323924405593061e+02,3.456978168189714928e+00
5.405286010877817944e+02,3.456978168189714928e+00
5.405248118473856493e+02,3.456978168189714928e+00
5.405210247227136051e+02,3.456978168189714928e+00
5.405172397171087368e+02,3.456978168189714928e+00
5.405134568339141197e+02,3.456978168189714928e+00
5.405096760764723740e+02,3.456978168189714928e+00
5.405058974481266887e+02,3.456978168189714928e+00
5.405021209522199115e+02,3.456978168189714928e+00
5.404983465920950039e+02,3.456978168189714928e+00
5.404945743710949273e+02,3.456978168189714928e+00
5.404908042925626432e+02,3.456978168189714928e+00
5.404870363598409995e+02,3.456978168189714928e+00
5.404832705762729574e+02,3.456978168189714928e+00
5.404795069452014786e+02,3.456978168189714928e+00
5.404757454699695245e+02,3.456978168189714928e+00
5.404719861539200565e+02,3.456978168189714928e+00
5.404682290003960361e+02,3.456978168189714928e+00
5.404644740127403111e+02,3.456978168189714928e+00
5.404607211942958429e+02,3.456978168189714928e+00
5.404569705484055930e+02,3.456978168189714928e+00
5.404532220784125229e+02,3.456978168189714928e+00
5.404494757876594804e+02,3.456978168189714928e+00
5.404457316794895405e+02,3.456978168189714928e+00
5.404419897572455511e+02,3.456978168189714928e+00
5.404382500242704737e+02,3.456978168189714928e+00
5.404345124839072696e+02,3.456978168189714928e+00
5.404307771394989004e+02,3.456978168189714928e+00
5.404270439943883275e+02,3.456978168189714928e+00
5.404233130519182851e+02,3.456978168189714928e+00
5.404195843154319618e+02,3.456978168189714928e+00
5.404158577882722057e+02,3.456978168189714928e+00
5.404121334737819780e+02,3.456978168189714928e+00
5.404084113753041265e+02,3.456978168189714928e+00
5.404046914961817265e+02,3.456978168189714928e+00
5.404009738397576257e+02,3.456978168189714928e+00
5.403972584093748992e+02,3.456978168189714928e+00
5.403935452083762812e+02,3.456978168189714928e+00
5.403898342401048467e+02,3.456978168189714928e+00
5.403861255079034436e+02,3.456978168189714928e+00
5.403824190151151470e+02,3.456978168189714928e+00
5.403787147650828047e+02,3.456978168189714928e+00
5.403750127611493781e+02,3.456978168189714928e+00
5.403713130066577151e+02,3.456978168189714928e+00
5.403676155049510044e+02,3.456978168189714928e+00
5.403639202593719801e+02,3.456978168189714928e+00
5.403602272732636038e+02,3.456978168189714928e+00
5.403565365499688369e+02,3.456978168189714928e+00
5.403528480928306408e+02,3.456978168189714928e+00
5.403491619051919770e+02,3.456978168189714928e+00
5.403454779903958070e+02,3.456978168189714928e+00
5.403417963517848648e+02,3.456978168189714928e+00
5.403381169927023393e+02,3.456978168189714928e+00
5.403344399164910783e+02,3.456978168189714928e+00
5.403307651264940432e+02,3.456978168189714928e+00
5.403270926260541955e+02,3.456978168189714928e+00
5.403234224185143830e+02,3.456978168189714928e+00
5.403197545072175672e+02,3.456978168189714928e+00
5.403160888955067094e+02,3.456978168189714928e+00
5.403124255867247712e+02,3.456978168189714928e+00
5.403087645842147140e+02,3.456978168189714928e+00
5.403051058913194993e+02,3.456978168189714928e+00
5.403014495113819748e+02,3.456978168189714928e+00
5.402977954477451021e+02,3.456978168189714928e+00
5.402941437037518426e+02,3.456978168189714928e+00
5.402904942827451578e+02,3.456978168189714928e+00
5.402868471880680090e+02,3.456978168189714928e+00
5.402832024230632442e+02,3.456978168189714928e+00
5.402795599910738247e+02,3.456978168189714928e+00
5.402759198954428257e+02,3.456978168189714928e+00
5.402722821395129813e+02,3.456978168189714928e+00
5.402686467266273667e+02,3.456978168189714928e+00
5.402650136601289432e+02,3.456978168189714928e+00
5.402613829433605588e+02,3.456978168189714928e+00
5.402577545796651748e+02,3.456978168189714928e+00
5.402541285723858664e+02,3.456978168189714928e+00
5.402505049248653677e+02,3.456978168189714928e+00
5.402468836404467538e+02,3.456978168189714928e+00
5.402432647224728726e+02,3.456978168189714928e+00
5.402396481742866854e+02,3.456978168189714928e+00
5.402360339992312674e+02,3.456978168189714928e+00
5.402324222006494665e+02,3.456978168189714928e+00
5.402288127818841303e+02,3.456978168189714928e+00
5.402252057462783341e+02,3.456978168189714928e+00
5.402216010971749256e+02,3.456978168189714928e+00
5.402179988379169799e+02,3.456978168189714928e+00
5.402143989718472312e+02,3.456978168189714928e+00
5.402108015023088683e+02,3.456978168189714928e+00
5.402072064326446252e+02,3.456978168189714928e+00
5.402036137661974635e+02,3.456978168189714928e+00
5.402000235063104583e+02,3.456978168189714928e+00
5.401964356563264573e+02,3.456978168189714928e+00
5.401928502195884221e+02,3.456978168189714928e+00
5.401892671994393140e+02,3.456978168189714928e+00
5.401856865992219809e+02,3.456978168189714928e+00
5.401821084222793843e+02,3.456978168189714928e+00
5.401785326719545992e+02,3.456978168189714928e+00
5.401749593515904735e+02,3.456978168189714928e+00
5.401713884645299686e+02,3.456978168189714928e+00
5.401678200141159323e+02,3.456978168189714928e+00
5.401642540036914397e+02,3.456978168189714928e+00
5.401606904365993387e+02,3.456978168189714928e+00
5.401571293161825906e+02,3.456978168189714928e+00
5.401535706457842707e+02,3.456978168189714928e+00
5.401500144287471130e+02,3.456978168189714928e+00
5.401464606684140790e+02,3.456978168189714928e+00
5.401429093681282438e+02,3.456978168189714928e+00
5.401393605312324553e+02,3.456978168189714928e+00
5.401358141610696748e+02,3.456978168189714928e+00
5.401322702609828639e+02,3.456978168189714928e+00
5.401287288343149839e+02,3.456978168189714928e+00
5.401251898844088828e+02,3.456978168189714928e+00
5.401216534146076356e+02,3.456978168189714928e+00
5.401181194282540901e+02,3.456978168189714928e+00
5.401145879286910940e+02,3.456978168189714928e+00
5.401110589192618363e+02,3.456978168189714928e+00
5.401075324033089373e+02,3.456978168189714928e+00
5.401040083841756996e+02,3.456978168189714928e+00
5.401004868652047435e+02,3.456978168189714928e+00
5.400969678497392579e+02,3.456978168189714928e+00
5.400934513411219768e+02,3.456978168189714928e+00
5.400899373426960892e+02,3.456978168189714928e+00
5.400864258578042154e+02,3.456978168189714928e+00
5.400829168897895443e+02,3.456978168189714928e+00
5.400794104419949235e+02,3.456978168189714928e+00
5.400759065177633147e+02,3.456978168189714928e+00
5.400724051204376792e+02,3.456978168189714928e+00
5.400689062533609786e+02,3.456978168189714928e+00
5.400654099198759468e+02,3.456978168189714928e+00
5.400619161233257728e+02,3.456978168189714928e+00
5.400584248670533043e+02,3.456978168189714928e+00
5.400549361544015028e+02,3.456978168189714928e+00
5.400514499887133297e+02,3.456978168189714928e+00
5.400479663733316329e+02,3.456978168189714928e+00
5.400444853115994874e+02,3.456978168189714928e+00
5.400410068068596274e+02,3.456978168189714928e+00
5.400375308624552417e+02,3.456978168189714928e+00
5.400340574817290644e+02,3.456978168189714928e+00
5.400305866680241706e+02,3.456978168189714928e+00
5.400271184246834082e+02,3.456978168189714928e+00
5.400236527550498522e+02,3.456978168189714928e+00
5.400201896624662368e+02,3.456978168189714928e+00
5.400167291502757507e+02,3.456978168189714928e+00
5.400132712218211282e+02,3.456978168189714928e+00
5.400098158804454442e+02,3.456978168189714928e+00
5.400063631294915467e+02,3.456978168189714928e+00
5.400029129723023971e+02,3.456978168189714928e+00
5.399994654122209568e+02,3.456978168189714928e+00
5.399960204525901872e+02,3.456978168189714928e+00
5.399925780967529363e+02,3.456978168189714928e+00
5.399891383480522791e+02,3.456978168189714928e+00
5.399857012098310634e+02,3.456978168189714928e+00
5.399822666854323643e+02,3.456978168189714928e+00
5.399788347781989160e+02,3.456978168189714928e+00
5.399754054914736798e+02,3.456978168189714928e+00
5.399719788285998447e+02,3.456978168189714928e+00
5.399685547929200311e+02,3.456978168189714928e+00
5.399651333877774277e+02,3.456978168189714928e+00
5.399617146165148824e+02,3.456978168189714928e+00
5.399582984824752430e+02,3.456978168189714928e+00
5.399548849890015845e+02,3.456978168189714928e+00
5.399514741394368684e+02,3.456978168189714928e+00
5.399480659371239426e+02,3.456978168189714928e+00
5.399446603854057685e+02,3.456978168189714928e+00
5.399412574876251938e+02,3.456978168189714928e+00
5.399378572471254074e+02,3.456978168189714928e+00
5.399344596672491434e+02,3.456978168189714928e+00
5.399310647513393633e+02,3.456978168189714928e+00
5.399276725027390285e+02,3.456978168189714928e+00
5.399242829247912141e+02,3.456978168189714928e+00
5.399208960208386543e+02,3.456978168189714928e+00
5.399175117942244242e+02,3.456978168189714928e+00
5.399141302482913716e+02,3.456978168189714928e+00
5.399107513863824579e+02,3.456978168189714928e+00
5.399073752118407583e+02,3.456978168189714928e+00
5.399040017280090069e+02,3.456978168189714928e+00
5.399006309382303925e+02,3.456978168189714928e+00
5.398972628458475356e+02,3.456978168189714928e+00
5.398938974542036249e+02,3.456978168189714928e+00
5.398905347666415082e+02,3.456978168189714928e+00
5.398871747865041471e+02,3.456978168189714928e+00
5.398838175171345029e+02,3.456978168189714928e+00
5.398804629618755371e+02,3.456978168189714928e+00
5.398771111240700975e+02,3.456978168189714928e+00
5.398737620070611456e+02,3.456978168189714928e+00
5.398704156141916428e+02,3.456978168189714928e+00
5.398670719488046643e+02,3.456978168189714928e+00
5.398637310142429442e+02,3.456978168189714928e+00
5.398603928138494439e+02,3.456978168189714928e+00
5.398570573509672386e+02,3.456978168189714928e+00
5.398537246289391760e+02,3.456978168189714928e+00
5.398503946511082177e+02,3.456978168189714928e+00
5.398470674208172113e+02,3.456978168189714928e+00
5.398437429414093458e+02,3.456978168189714928e+00
5.398404212162272415e+02,3.456978168189714928e+00
5.398371022486140873e+02,3.456978168189714928e+00
5.398337860419128447e+02,3.456978168189714928e+00
5.398304725994662476e+02,3.456978168189714928e+00
5.398271619246172577e+02,3.456978168189714928e+00
5.398238540207090637e+02,3.456978168189714928e+00
5.398205488910842860e+02,3.456978168189714928e+00
5.398172465390861134e+02,3.456978168189714928e+00
5.398139469680573939e+02,3.456978168189714928e+00
5.398106501813409750e+02,3.456978168189714928e+00
5.398073561822800457e+02,3.456978168189714928e+00
5.398040649742172263e+02,3.456978168189714928e+00
5.398007765604957058e+02,3.456978168189714928e+00
5.397974909444583318e+02,3.456978168189714928e+00
5.397942081294480658e+02,3.456978168189714928e+00
5.397909281188078694e+02,3.456978168189714928e+00
5.397876509158805902e+02,3.456978168189714928e+00
5.397843765240091898e+02,3.456978168189714928e+00
5.397811049465367432e+02,3.456978168189714928e+00
5.397778361868060983e+02,3.456978168189714928e+00
5.397745702481601029e+02,3.456978168189714928e+00
5.397713071339418320e+02,3.456978168189714928e+00
5.397680468474942472e+02,3.456978168189714928e+00
5.397647893921601963e+02,3.456978168189714928e+00
5.397615347712826406e+02,3.456978168189714928e+00
5.397582829882044280e+02,3.456978168189714928e+00
5.397550340462687473e+02,3.456978168189714928e+00
5.397517879488183326e+02,3.456978168189714928e+00
5.397485446991962590e+02,3.456978168189714928e+00
5.397453043007452607e+02,3.456978168189714928e+00
5.397420667568085264e+02,3.456978168189714928e+00
5.397388320707287903e+02,3.456978168189714928e+00
5.397356002458491275e+02,3.456978168189714928e+00
5.397323712855124995e+02,3.456978168189714928e+00
5.397291451930617541e+02,3.456978168189714928e+00
5.397259219718398526e+02,3.456978168189714928e+00
5.397227016251897567e+02,3.456978168189714928e+00
5.397194841564543140e+02,3.456978168189714928e+00
5.397162695689765997e+02,3.456978168189714928e+00
5.397130578660995752e+02,3.456978168189714928e+00
5.397098490511659747e+02,3.456978168189714928e+00
5.397066431275189871e+02,3.456978168189714928e+00
5.397034400985014599e+02,3.456978168189714928e+00
5.397002399674562412e+02,3.456978168189714928e+00
5.396970427377262922e+02,3.456978168189714928e+00
5.396938484126546882e+02,3.456978168189714928e+00
5.396906569955842770e+02,3.456978168189714928e+00
5.396874684898580199e+02,3.456978168189714928e+00
5.396842828988188785e+02,3.456978168189714928e+00
5.396811002258097005e+02,3.456978168189714928e+00
5.396779204741734475e+02,3.456978168189714928e+00
5.396747436472531945e+02,3.456978168189714928e+00
5.396715697483917893e+02,3.456978168189714928e+00
5.396683987809321934e+02,3.456978168189714928e+00
5.396652307482172546e+02,3.456978168189714928e+00
5.396620656535899343e+02,3.456978168189714928e+00
5.396589035003933077e+02,3.456978168189714928e+00
5.396557442919703362e+02,3.456978168189714928e+00
5.396525880316637540e+02,3.456978168189714928e+00
5.396494347228165225e+02,3.456978168189714928e+00
5.396462843687718305e+02,3.456978168189714928e+00
5.396431369728722984e+02,3.456978168189714928e+00
5.396399925384611151e+02,3.456978168189714928e+00
5.396368510688811284e+02,3.456978168189714928e+00
5.396337125674752997e+02,3.456978168189714928e+00
5.396305770375864768e+02,3.456978168189714928e+00
5.396274444825577348e+02,3.456978168189714928e+00
5.396243149057319215e+02,3.456978168189714928e+00
5.396211883104519984e+02,3.456978168189714928e+00
5.396180647000610406e+02,3.456978168189714928e+00
5.396149440779017823e+02,3.456978168189714928e+00
5.396118264473171848e+02,3.456978168189714928e+00
5.396087118116503234e+02,3.456978168189714928e+00
5.396056001742440458e+02,3.456978168189714928e+00
5.396024915384413134e+02,3.456978168189714928e+00
5.395993859075850878e+02,3.456978168189714928e+00
5.395962832850183304e+02,3.456978168189714928e+00
5.395931836740838889e+02,3.456978168189714928e+00
5.395900870781247249e+02,3.456978168189714928e+00
5.395869935004839135e+02,3.456978168189714928e+00
5.395839029445041888e+02,3.456978168189714928e+00
5.395808154135286259e+02,3.456978168189714928e+00
5.395777309109001862e+02,3.456978168189714928e+00
5.395746494399617177e+02,3.456978168189714928e+00
5.395715710040561817e+02,3.456978168189714928e+00
5.395684956065266533e+02,3.456978168189714928e+00
5.395654232507158667e+02,3.456978168189714928e+00
5.395623539399668971e+02,3.456978168189714928e+00
5.395592876776225921e+02,3.456978168189714928e+00
5.395562244670260270e+02,3.456978168189714928e+00
5.395531643115199358e+02,3.456978168189714928e+00
5.395501072144475074e+02,3.456978168189714928e+00
5.395470531791515896e+02,3.456978168189714928e+00
5.395440022089750300e+02,3.456978168189714928e+00
5.395409543072607903e+02,3.456978168189714928e+00
5.395379094773519455e+02,3.456978168189714928e+00
5.395348677225912297e+02,3.456978168189714928e+00
5.395318290463218318e+02,3.456978168189714928e+00
5.395287934518864859e+02,3.456978168189714928e+00
5.395257609426282670e+02,3.456978168189714928e+00
5.395227315218900230e+02,3.456978168189714928e+00
5.395197051930147154e+02,3.456978168189714928e+00
5.395166819593453056e+02,3.456978168189714928e+00
5.395136618242247550e+02,3.456978168189714928e+00
5.395106447909959115e+02,3.456978168189714928e+00
5.395076308630018502e+02,3.456978168189714928e+00
5.395046200435854189e+02,3.456978168189714928e+00
5.395016123360895790e+02,3.456978168189714928e+00
5.394986077438572920e+02,3.456978168189714928e+00
5.394956062702314057e+02,3.456978168189714928e+00
5.394926079185549952e+02,3.456978168189714928e+00
5.394896126921710220e+02,3.456978168189714928e+00
5.394866205944222202e+02,3.456978168189714928e+00
5.394836316286517786e+02,3.456978168189714928e+00
5.394806457982024313e+02,3.456978168189714928e+00
5.394776631064172534e+02,3.456978168189714928e+00
5.394746835566390928e+02,3.456978168189714928e+00
5.394717071522109109e+02,3.456978168189714928e+00
5.394687338964757828e+02,3.456978168189714928e+00
5.394657637927764426e+02,3.456978168189714928e+00
5.394627968444559656e+02,3.456978168189714928e+00
5.394598330548573131e+02,3.456978168189714928e+00
5.394568724273233329e+02,3.456978168189714928e+00
5.394539149651969865e+02,3.456978168189714928e+00
5.394509606718211217e+02,3.456978168189714928e+00
5.394480095505389272e+02,3.456978168189714928e+00
5.394450616046931373e+02,3.456978168189714928e+00
5.394421168376268270e+02,3.456978168189714928e+00
5.394391752526828441e+02,3.456978168189714928e+00
5.394362368532041501e+02,3.456978168189714928e+00
5.394333016425337064e+02,3.456978168189714928e+00
5.394303696240143609e+02,3.456978168189714928e+00
5.394274408009891886e+02,3.456978168189714928e+00
5.394245151768011510e+02,3.456978168189714928e+00
5.394215927547929823e+02,3.456978168189714928e+00
5.394186735383078712e+02,3.456978168189714928e+00
5.394157575306885519e+02,3.456978168189714928e+00
5.394128447352780995e+02,3.456978168189714928e+00
5.394099351554193618e+02,3.456978168189714928e+00
5.394070287944553002e+02,3.456978168189714928e+00
5.394041256557289898e+02,3.456978168189714928e+00
5.394012257425831649e+02,3.456978168189714928e+00
5.393983290583609005e+02,3.456978168189714928e+00
5.393954356064051581e+02,3.456978168189714928e+00
5.393925453900587854e+02,3.456978168189714928e+00
5.393896584126647440e+02,3.456978168189714928e+00
5.393867746775659953e+02,3.456978168189714928e+00
5.393838941881055007e+02,3.456978168189714928e+00
5.393810169476261080e+02,3.456978168189714928e+00
5.393781429594708925e+02,3.456978168189714928e+00
5.393752722269827018e+02,3.456978168189714928e+00
5.393724047535044974e+02,3.456978168189714928e+00
5.393695405423792408e+02,3.456978168189714928e+00
5.393666795969498935e+02,3.456978168189714928e+00
5.393638219205593032e+02,3.456978168189714928e+00
5.393609675165504314e+02,3.456978168189714928e+00
5.393581163882663532e+02,3.456978168189714928e+00
5.393552685390499164e+02,3.456978168189714928e+00
5.393524239722439688e+02,3.456978168189714928e+00
5.393495826911915856e+02,3.456978168189714928e+00
5.393467446992357281e+02,3.456978168189714928e+00
5.393439099997191306e+02,3.456978168189714928e+00
5.393410785959849818e+02,3.456978168189714928e+00
5.393382504913761295e+02,3.456978168189714928e+00
5.393354256892354215e+02,3.456978168189714928e+00
5.393326041929059329e+02,3.456978168189714928e+00
5.393297860057305115e+02,3.456978168189714928e+00
5.393269711310522325e+02,3.456978168189714928e+00
5.393241595722138300e+02,3.456978168189714928e+00
5.393213513325583790e+02,3.456978168189714928e+00
5.393185464154288411e+02,3.456978168189714928e+00
5.393157448241680640e+02,3.456978168189714928e+00
5.393129465621191230e+02,3.456978168189714928e+00
5.393101516326247520e+02,3.456978168189714928e+00
5.393073600390281399e+02,3.456978168189714928e+00
5.393045717846720208e+02,3.456978168189714928e+00
5.393017868728993562e+02,3.456978168189714928e+00
5.392990053070532213e+02,3.456978168189714928e+00
5.392962270904764637e+02,3.456978168189714928e+00
5.392934522265120449e+02,3.456978168189714928e+00
5.392906807185029265e+02,3.456978168189714928e+00
5.392879125697920699e+02,3.456978168189714928e+00
5.392851477837223229e+02,3.456978168189714928e+00
5.392823863636366468e+02,3.456978168189714928e+00
5.392796283128780033e+02,3.456978168189714928e+00
5.392768736347893537e+02,3.456978168189714928e+00
5.392741223327136595e+02,3.456978168189714928e+00
5.392713744099938822e+02,3.456978168189714928e+00
5.392686298699728695e+02,3.456978168189714928e+00
5.392658887159934693e+02,3.456978168189714928e+00
5.392631509513988703e+02,3.456978168189714928e+00
5.392604165795319204e+02,3.456978168189714928e+00
5.392576856037354673e+02,3.456978168189714928e+00
5.392549580273525862e+02,3.456978168189714928e+00
5.392522338537261248e+02,3.456978168189714928e+00
5.392495130861990447e+02,3.456978168189714928e+00
5.392467957281143072e+02,3.456978168189714928e+00
5.392440817828148738e+02,3.456978168189714928e+00
5.392413712536435924e+02,3.456978168189714928e+00
5.392386641439435380e+02,3.456978168189714928e+00
5.392359604570575584e+02,3.456978168189714928e+00
5.392332601963286152e+02,3.456978168189714928e+00
5.392305633650995560e+02,3.456978168189714928e+00
5.392278699667134561e+02,3.456978168189714928e+00
5.392251800045132768e+02,3.456978168189714928e+00
5.392224934818418660e+02,3.456978168189714928e+00
5.392198104020421852e+02,3.456978168189714928e+00
